Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
190,42,0.8360136667008511,0.8387479472505394,0.792434637205556,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,48875,0
191,42,0.8360136667008511,0.8387479472505394,0.7900430951569805,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,49109,0
192,42,0.8360136667008511,0.8387479472505394,0.7883170871614422,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,49330,0
193,42,0.8360136667008511,0.8387479472505394,0.7884893139800624,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,49567,0
194,42,0.8361761035493032,0.8390889968349537,0.7899747303031747,0.5706542231896362,0.7468913773278398,4.907420361042023,0.8786022623380025,49792,0
195,42,0.8362401724580568,0.8390889968349537,0.7913767654666924,0.5706542231896362,0.7468913773278398,4.907420361042023,0.8786022623380025,50010,0
196,42,0.836258967025106,0.8390889968349537,0.7908414353987051,0.5706542231896362,0.7468913773278398,4.907420361042023,0.8786022623380025,50230,0
197,42,0.836258967025106,0.8390889968349537,0.7902748159389962,0.5706542231896362,0.7468913773278398,4.907420361042023,0.8786022623380025,50460,0
198,42,0.836258967025106,0.8390889968349537,0.7901950933877269,0.5706542231896362,0.7468913773278398,4.907420361042023,0.8786022623380025,50690,0
199,42,0.836258967025106,0.8390889968349537,0.7906658101462138,0.5706542231896362,0.7468913773278398,4.907420361042023,0.8786022623380025,50917,0
